Date,ABIRLANUVO,ACC,ADANIENT,ADANIPORTS,AMBUJACEM,APOLLOHOSP,ASHOKLEY,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJAJHLDNG,BANKBARODA,BANKINDIA,BHARATFORG,BHARTIARTL,BHEL,BOSCHLTD,BPCL,CAIRN,CANBK,CIPLA,COALINDIA,COLPAL,CONCOR,CROMPGREAV,CUMMINSIND,DABUR,DIVISLAB,DLF,DRREDDY,EXIDEIND,FEDERALBNK,GAIL,GLAXO,GLENMARK,GODREJCP,GRASIM,GSKCONS,HCLTECH,HDFC,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,ICICIBANK,IDBI,IDEA,IDFC,INDHOTEL,INDUSINDBK,INFY,ITC,JINDALSTEL,JPASSOCIAT,JSWSTEEL,KOTAKBANK,LICHSGFIN,LT,LUPIN,M&M,MARUTI,MCDOWELL-N,MPHASIS,NMDC,NTPC,OFSS,ONGC,PETRONET,PFC,PNB,POWERGRID,RANBAXY,RCOM,RECLTD,RELCAPITAL,RELIANCE,RELINFRA,RPOWER,SAIL,SBIN,SESAGOA,SIEMENS,SRTRANSFIN,SUNPHARMA,TATACHEM,TATAGLOBAL,TATAMOTORS,TATAPOWER,TATASTEEL,TCS,TECHM,TITAN,UBL,ULTRACEMCO,UNIONBANK,UNIPHOS,YESBANK,ZEEL,M&MFIN,OIL,WIPRO,SSLT,UPL,INFRATEL,INGVYSYABK,AUROPHARMA,MOTHERSUMI,EICHERMOT,IBULHSGFIN,BRITANNIA,MRF,VEDL,MARICO,SUNDARMFIN,IOC,ABB,BAJFINANCE,BEL,CADILAHC,CASTROLIND,EMAMILTD,HINDZINC,NHPC,PGHH,PIDILITIND,SHREECEM,TATAMTRDVR,TORNTPHARM,INDIGO,PEL,HAVELLS,ICICIPRULI,SUNTV,DMART,ABCAPITAL,GICRE,L&TFH,SBILIFE,BANDHANBNK,BIOCON,HDFCLIFE,ICICIGI,NIACL,HDFCAMC,PAGEIND,BERGEPAINT,NESTLEIND,ADANITRANS,ABBOTINDIA,IGL,NAUKRI,MUTHOOTFIN,SBICARD,ADANIGREEN,ALKEM,LTI,TATACONSUM,INDUSTOWER,JUBLFOOD
2013-05-02,,1234.0,33.1074104309082,145.0,187.0,837.5,22.799999237060547,467.0,297.0199890136719,1880.4000244140625,744.5999755859375,894.9500122070312,139.02000427246094,328.5,115.30000305175781,282.7989501953125,128.6666717529297,8750.0,138.75,,401.7064208984375,407.04998779296875,321.0,729.5,235.30667114257812,,512.0,148.0,537.4249877929688,235.10000610351562,2023.0999755859375,131.14999389648438,45.64500045776367,98.760986328125,1131.0,488.0,277.6000061035156,452.3565673828125,4067.0,180.3625030517578,845.6500244140625,342.20001220703125,1644.949951171875,97.05000305175781,68.66666412353516,582.8499755859375,210.94544982910156,88.30000305175781,79.4713134765625,75.15287017822266,53.34496307373047,467.0,279.5,218.36666870117188,303.29998779296875,75.25,70.20999908447266,352.0,245.39999389648438,668.933349609375,700.0999755859375,456.95001220703125,1642.0,442.19000244140625,369.0,125.75,130.4166717529297,2580.10009765625,215.3333282470703,69.5,97.44999694824219,153.02000427246094,83.47502136230469,,96.94999694824219,111.875,308.10760498046875,390.003173828125,376.0,71.3499984741211,62.20000076293945,227.5,,541.7000122070312,745.0,473.67498779296875,325.0,,292.5619812011719,91.2906265258789,289.6319274902344,686.75,239.7375030517578,268.0,730.0999755859375,1900.0,244.0,,100.4000015258789,232.0500030517578,226.5,276.50006103515625,130.50003051757812,,94.0,,,94.5,38.518516540527344,302.6000061035156,,283.5,13450.0,159.10000610351562,110.47413635253906,424.9761657714844,75.5,516.0,123.08999633789062,35.75151443481445,155.5399932861328,164.97500610351562,215.0,118.0,21.649999618530273,2626.0,250.39999389648438,4548.0,171.0,341.625,,546.3662719726562,131.1999969482422,,413.0,,,,77.8499984741211,,,47.70000076293945,,,,,3610.0,68.75,4969.60009765625,,1415.0,60.20000076293945,336.20001220703125,130.0,,,,,146.8000030517578,179.0,555.0250244140625
2013-05-03,,1260.0,33.567237854003906,150.0,191.4499969482422,825.5,23.0,472.79998779296875,302.6000061035156,1860.0,750.0999755859375,909.5,141.60000610351562,334.0,114.75,299.3261413574219,127.76666259765625,9050.0,137.63333129882812,,398.7398376464844,410.95001220703125,319.79998779296875,751.25,237.44000244140625,,522.0,151.1999969482422,544.4749755859375,238.0,2005.0,134.6999969482422,45.29999923706055,97.4813003540039,1135.5,496.79998779296875,279.3333435058594,453.44097900390625,4148.89990234375,185.25,859.7999877929688,346.29998779296875,1613.8499755859375,95.94999694824219,69.38888549804688,570.5,212.3000030517578,90.30000305175781,81.34052276611328,76.54458618164062,53.34496307373047,473.20001220703125,287.09375,222.10000610351562,306.0,77.0,70.5,357.95001220703125,246.5,687.7555541992188,698.0499877929688,476.25,1682.75,459.6000061035156,379.25,127.0,133.0,2621.949951171875,218.0,69.25,99.0,152.4199981689453,85.42501831054688,,105.25,112.80000305175781,318.7863464355469,397.72991943359375,390.0,73.69999694824219,63.0,228.5,,538.2999877929688,761.8499755859375,485.3999938964844,331.0,,290.8305358886719,90.80811309814453,289.15557861328125,713.0,241.625,275.0,765.0,1883.0,247.10000610351562,,100.91999816894531,234.25,233.9499969482422,278.00006103515625,131.4937744140625,,96.80000305175781,,,99.57499694824219,38.518516540527344,305.0,,288.0,13550.0,158.39999389648438,109.9787368774414,445.40771484375,75.25,522.9000244140625,126.5,36.3636360168457,156.8000030517578,165.0,220.5,122.05000305175781,21.049999237060547,2719.949951171875,251.35000610351562,4570.0,170.5,338.5249938964844,,534.7208251953125,137.0,,431.70001220703125,,,,79.0,,,47.258331298828125,,,,,3600.10009765625,68.91071319580078,4870.0,,1410.0,61.400001525878906,354.8500061035156,133.10000610351562,,,,,149.75,177.0,566.0999755859375
2013-05-06,,1230.0,34.333614349365234,156.35000610351562,188.0500030517578,836.0,22.700000762939453,470.5249938964844,293.3999938964844,1810.199951171875,730.0999755859375,892.75,140.0,326.0,115.9000015258789,295.6993408203125,127.03333282470703,9000.0,134.93333435058594,,384.6849670410156,401.0,316.54998779296875,755.0,235.74400329589844,,515.0,158.35000610351562,536.5,230.6999969482422,2003.25,136.5,44.46500015258789,94.78129577636719,1135.375,495.1499938964844,280.0,456.2449645996094,3984.699951171875,188.25,858.0,339.5,1612.0,99.0,67.33333587646484,572.2000122070312,205.0,88.55000305175781,80.7978515625,74.27388763427734,53.01740646362305,465.5,289.375,220.0,318.1000061035156,74.05000305175781,71.0999984741211,361.0,242.5,694.6666870117188,702.0,477.54998779296875,1669.0,454.3999938964844,373.0,126.0999984741211,132.2916717529297,2619.35009765625,217.3000030517578,69.9000015258789,95.5,148.4199981689453,83.66252136230469,,111.0999984741211,109.0999984741211,326.7516174316406,397.33367919921875,392.6499938964844,73.69999694824219,63.75,220.55499267578125,,565.0,752.5999755859375,496.1499938964844,329.3999938964844,,281.97552490234375,90.90461730957031,298.5400390625,710.0,247.47500610351562,272.0,765.7000122070312,1890.3499755859375,240.0,,99.4000015258789,236.89999389648438,232.64999389648438,275.2250671386719,133.83753967285156,,96.0,,,98.32499694824219,38.08395004272461,312.0,,286.0,13588.349609375,162.10000610351562,108.49253845214844,429.0625,73.32499694824219,527.2000122070312,124.05000305175781,36.6393928527832,157.17999267578125,163.6750030517578,220.61666870117188,121.4000015258789,21.0,2682.550048828125,249.0,4602.25,166.0,342.375,,515.3117065429688,134.52000427246094,,425.29998779296875,,,,77.19999694824219,,,47.758331298828125,,,,,3700.050048828125,70.0,4899.9501953125,,1422.5,62.400001525878906,359.0,135.0,,,,,147.60000610351562,175.0,562.5499877929688
2013-05-07,,1212.5,35.184288024902344,152.5500030517578,186.9499969482422,862.0,22.700000762939453,489.0,292.3999938964844,1831.3499755859375,730.2000122070312,885.1500244140625,140.10000610351562,331.0,117.125,295.8829650878906,129.1666717529297,8990.0,136.36666870117188,,380.3080139160156,406.0,315.8999938964844,756.375,236.17066955566406,,520.0,158.0,539.75,233.25,1992.300048828125,138.3000030517578,45.77000045776367,95.9625473022461,1161.0,519.0,277.5,455.4703674316406,4139.9501953125,188.75,854.25,338.1499938964844,1656.0,102.0,67.55555725097656,573.0,207.81817626953125,87.69999694824219,79.7728042602539,73.49256896972656,53.20458221435547,476.5,293.75,217.39999389648438,327.70001220703125,75.9000015258789,72.1500015258789,356.5249938964844,244.10000610351562,695.5555419921875,699.3499755859375,480.57501220703125,1700.0,458.44000244140625,377.95001220703125,131.10000610351562,132.4166717529297,2690.0,214.63333129882812,71.07499694824219,96.0,148.02000427246094,83.92501831054688,,113.0,110.82499694824219,334.4543151855469,406.89306640625,400.75,77.5,64.5999984741211,222.0,,563.25,755.0,495.95001220703125,332.70001220703125,,289.4454040527344,91.67662811279297,308.8772277832031,733.5499877929688,251.71249389648438,273.1000061035156,768.7999877929688,1911.5,242.5500030517578,,99.4000015258789,240.10000610351562,233.10000610351562,277.9000549316406,134.25003051757812,,98.63333129882812,,,98.6500015258789,38.91358184814453,313.5,,288.0249938964844,14170.0,165.8000030517578,109.16132354736328,433.1488037109375,73.42500305175781,529.9000244140625,126.5,36.3636360168457,156.1999969482422,163.6750030517578,225.6666717529297,124.3499984741211,20.850000381469727,2719.949951171875,253.0,4610.0,167.4499969482422,335.79998779296875,,537.0984497070312,136.39999389648438,,426.70001220703125,,,,77.80000305175781,,,47.90833282470703,,,,,3829.89990234375,72.14286041259766,4899.0,,1403.0999755859375,63.0,357.0,137.3000030517578,,,,,147.75,172.3000030517578,559.9000244140625
2013-05-08,,1224.0,35.40653610229492,151.0,185.5500030517578,870.0,23.25,493.8999938964844,301.20001220703125,1848.0,755.7000122070312,901.0,141.22000122070312,329.25,123.7750015258789,303.91705322265625,131.46665954589844,8958.5,136.0,,390.0345764160156,409.8500061035156,313.29998779296875,757.1500244140625,239.9893341064453,,518.2999877929688,161.9499969482422,549.0,241.35000610351562,1995.25,138.0,44.70500183105469,95.807861328125,1232.0,528.25,278.0,469.3973693847656,4019.0,188.75,859.75,344.5,1709.0,102.30000305175781,67.55555725097656,578.25,212.72726440429688,88.19999694824219,80.19487762451172,75.8853530883789,54.795570373535156,484.5,295.625,224.5,334.0,77.19999694824219,72.19999694824219,365.0,248.0,702.2666625976562,720.0499877929688,481.625,1697.0,470.8399963378906,418.0,131.3000030517578,131.5416717529297,2691.0,214.0,70.9000015258789,99.5,150.02000427246094,84.48751831054688,,113.0999984741211,116.5,337.9555358886719,411.1526794433594,403.6499938964844,78.4000015258789,63.75,226.0,,559.9500122070312,740.0,499.42498779296875,331.1499938964844,,296.7174072265625,91.67662811279297,310.830322265625,736.0,252.0,278.0,770.2000122070312,1932.0,244.0500030517578,,101.80000305175781,235.89999389648438,259.5,274.9750671386719,132.00003051757812,,98.66666412353516,,,97.0,39.654319763183594,318.70001220703125,,288.25,14210.0,164.9499969482422,109.87965393066406,424.4858093261719,73.48750305175781,530.0,129.8699951171875,36.51363754272461,156.39999389648438,166.0,229.46665954589844,123.6500015258789,21.25,2667.050048828125,260.79998779296875,4612.0,170.0,340.0,,541.5140380859375,135.1999969482422,,433.5,,,,80.1500015258789,,,47.82500076293945,,,,,3797.5,73.67857360839844,4885.0,,1426.300048828125,62.279998779296875,355.1499938964844,137.5,,,,,149.0,173.0,570.5
2013-05-09,,1218.9000244140625,35.1766242980957,154.5500030517578,184.0,906.8499755859375,22.700000762939453,487.0,297.6000061035156,1840.0,771.4000244140625,909.7999877929688,138.39999389648438,326.3999938964844,121.0,295.6534423828125,130.10000610351562,9000.0,137.64999389648438,,389.0619201660156,405.0,312.25,754.0,240.8106689453125,,518.0,162.0,546.0,238.0,1999.0,135.5500030517578,45.025001525878906,96.32817077636719,1179.5,528.0,275.0,470.1719665527344,3970.050048828125,188.625,893.0,349.5249938964844,1675.0,102.69999694824219,67.55555725097656,588.0,210.90908813476562,88.44999694824219,77.78300476074219,76.1783447265625,55.263511657714844,494.0,293.98748779296875,229.63333129882812,329.0,76.25,70.66000366210938,364.6499938964844,253.25,692.4444580078125,735.7999877929688,472.2749938964844,1682.25,465.0,417.95001220703125,128.0,130.0,2620.0,213.39999389648438,71.25,99.07499694824219,150.5399932861328,86.2500228881836,,112.0,114.6500015258789,333.4914855957031,410.3106689453125,398.5,77.4000015258789,63.400001525878906,226.0,,561.7000122070312,734.0999755859375,491.125,324.0,,297.80572509765625,91.0011215209961,304.58990478515625,741.5999755859375,245.9499969482422,277.70001220703125,766.0499877929688,1980.0,240.0,,101.37999725341797,247.0,262.04998779296875,273.50006103515625,132.15003967285156,,100.0,,,96.94999694824219,40.0987663269043,312.7799987792969,,284.54998779296875,14600.0,164.10000610351562,105.76783752441406,429.0625,72.67500305175781,534.9000244140625,132.5,38.034847259521484,158.61000061035156,164.52499389648438,227.23333740234375,122.55000305175781,20.799999237060547,2660.199951171875,268.75,4651.0,170.89999389648438,337.70001220703125,,548.3071899414062,135.8000030517578,,436.25,,,,79.69999694824219,,,47.400001525878906,,,,,3778.39990234375,77.82142639160156,4933.0,,1420.0,62.79999923706055,365.5,140.9499969482422,,,,,151.8000030517578,173.0,554.5
2013-05-10,,1219.800048828125,35.1766242980957,152.0,187.1999969482422,910.0,22.75,466.70001220703125,290.0,1827.0,755.0,895.0,139.0399932861328,333.95001220703125,118.2750015258789,298.407958984375,130.3333282470703,9040.0,136.89999389648438,,393.1957092285156,397.8500061035156,310.0,763.6749877929688,237.65333557128906,,520.25,158.10000610351562,542.0,234.89999389648438,1984.0,136.64999389648438,44.599998474121094,95.3719253540039,1157.5,523.9000244140625,279.3333435058594,470.1719665527344,3950.0,193.375,880.0,344.3500061035156,1680.0,103.5999984741211,68.22222137451172,587.7000122070312,209.63636779785156,87.5999984741211,76.57706451416016,75.20169830322266,55.544273376464844,489.0,295.26251220703125,229.06666564941406,318.0,75.05000305175781,70.0999984741211,360.625,248.25,690.5111083984375,726.0,473.125,1675.0,463.6000061035156,404.95001220703125,124.19999694824219,130.4166717529297,2635.0,215.1999969482422,72.05000305175781,98.7750015258789,156.0,84.63751983642578,,109.80000305175781,116.5,329.0711669921875,403.5249938964844,405.0,79.80000305175781,62.75,228.99000549316406,,578.4000244140625,736.0499877929688,477.8999938964844,322.1000061035156,,296.915283203125,90.42211151123047,301.9698791503906,749.2249755859375,246.25,277.0,760.0,1997.5,243.6999969482422,,100.19999694824219,245.75,267.5,274.50006103515625,133.70628356933594,,100.36666870117188,,,94.2249984741211,40.187652587890625,308.95001220703125,,287.5,14752.0,162.5,103.63761901855469,433.966064453125,74.25,532.0,137.5,37.666664123535156,152.85000610351562,164.5,225.81666564941406,121.0,20.75,2656.0,276.29998779296875,4668.0,169.0,351.07501220703125,,543.5519409179688,136.1999969482422,,418.0,,,,78.5,,,47.42499923706055,,,,,3845.0,79.28571319580078,4900.0,,1441.699951171875,63.20000076293945,365.0,143.89999389648438,,,,,148.0500030517578,175.0,500.7749938964844
2013-05-13,,1239.0,34.54819869995117,149.3000030517578,187.25,945.0,22.399999618530273,472.010009765625,293.0,1851.0,763.0,895.0,140.39999389648438,339.20001220703125,120.0999984741211,295.5616149902344,130.06666564941406,9020.0498046875,139.64999389648438,,416.1017150878906,400.04998779296875,303.8999938964844,770.7249755859375,237.44000244140625,,529.0,161.10000610351562,540.5,233.85000610351562,2109.0,137.0,45.5,96.792236328125,1145.5,539.0,282.3333435058594,467.84820556640625,4075.0,194.125,875.0,352.5,1713.699951171875,105.94999694824219,70.53333282470703,585.8499755859375,211.09091186523438,87.30000305175781,76.39617156982422,74.54246520996094,54.748775482177734,507.95001220703125,294.375,236.0,311.1000061035156,76.0999984741211,69.80000305175781,368.0,249.0,691.2222290039062,768.0,482.0,1740.0,469.0,430.5,128.9499969482422,128.3333282470703,2592.0,219.39999389648438,72.8499984741211,99.32499694824219,153.69000244140625,83.70001983642578,,111.0999984741211,116.1500015258789,332.3973388671875,402.8563232421875,407.0,80.0,63.29999923706055,230.5,,570.25,767.0,479.8500061035156,324.0,,302.4064025878906,90.95286560058594,303.8277282714844,740.0,249.4875030517578,289.75,752.5,1980.300048828125,238.75,,102.19999694824219,242.14999389648438,256.0,277.5750732421875,133.12503051757812,,103.19999694824219,,,97.55000305175781,40.61234664916992,306.56500244140625,,282.5,14899.7998046875,163.25,105.12381744384766,442.9559326171875,76.76249694824219,521.0999755859375,141.78500366210938,38.1363639831543,159.8000030517578,164.5749969482422,224.6666717529297,122.0,21.0,2597.0,288.0,4565.0,170.5500030517578,359.3500061035156,,560.0496826171875,135.0,,427.6499938964844,,,,78.55000305175781,,,47.358333587646484,,,,,3933.0,82.19642639160156,4900.0,,1450.0,59.20000076293945,354.0,157.64999389648438,,,,,147.10000610351562,175.10000610351562,518.0
2013-05-14,,1210.0,33.23003387451172,150.39999389648438,186.25,900.0,22.049999237060547,471.29998779296875,291.0,1820.25,755.2000122070312,920.0,137.61000061035156,322.0,117.5,288.76708984375,127.46666717529297,9000.0,137.1666717529297,,395.43280029296875,396.25,298.45001220703125,764.0,238.17599487304688,,511.8500061035156,163.9499969482422,555.0,232.5,2094.0,137.39999389648438,44.5,93.52973175048828,1179.4000244140625,535.25,280.75,467.1201171875,4159.0,190.5,864.7000122070312,345.0249938964844,1682.0,104.30000305175781,68.55555725097656,582.4500122070312,209.63636779785156,86.25,77.30062866210938,73.17516326904297,54.28083801269531,493.5,292.1625061035156,225.93333435058594,305.1000061035156,74.0,68.0,362.8999938964844,244.5500030517578,675.5555419921875,753.25,477.625,1706.0,466.5799865722656,430.0,125.4000015258789,128.4166717529297,2551.0,215.0,71.17500305175781,95.875,152.0500030517578,84.22502136230469,,105.75,112.0250015258789,320.0117492675781,396.51641845703125,388.0,77.5,62.150001525878906,227.3249969482422,,555.0,747.3499755859375,472.3999938964844,319.25,,294.6396789550781,89.84309387207031,288.4886474609375,727.5499877929688,239.25,283.0,747.0,1964.9000244140625,233.0,,100.56999969482422,240.60000610351562,246.8000030517578,274.1750793457031,130.50003051757812,,97.33333587646484,,,95.5999984741211,39.82222366333008,309.0,,278.5,14610.099609375,159.89999389648438,105.02474212646484,431.5142822265625,75.25,518.0,136.72999572753906,37.94091033935547,161.0,164.5,227.26666259765625,116.9000015258789,20.549999237060547,2549.0,288.0,4612.0,167.0,350.5249938964844,,561.8935546875,131.4199981689453,,417.0,,,,77.5,,,47.358333587646484,,,,,4049.89990234375,87.23213958740234,4839.9501953125,,1448.949951171875,58.5,356.04998779296875,159.0,,,,,146.0,174.0,527.0
2013-05-15,,1210.0,32.95413589477539,150.6999969482422,186.14999389648438,909.7999877929688,22.149999618530273,475.29998779296875,293.6000061035156,1788.0,765.0,912.0,141.39999389648438,323.25,115.5,289.50164794921875,126.36666870117188,9100.0,136.96665954589844,,400.7337646484375,398.3999938964844,295.5,777.5,237.22666931152344,,512.0,162.3000030517578,561.75,233.10000610351562,2034.0,137.0,45.79999923706055,95.06254577636719,1152.5,555.5999755859375,281.3333435058594,467.84820556640625,4274.89990234375,186.5124969482422,876.7999877929688,346.75,1690.0,106.5,68.44444274902344,585.7000122070312,209.6272735595703,87.5,78.56686401367188,74.12738800048828,53.15778732299805,495.20001220703125,294.125,225.36666870117188,304.95001220703125,73.69999694824219,67.5999984741211,365.0,248.0,680.0,755.0499877929688,476.625,1719.75,459.6700134277344,431.0,126.80000305175781,128.5,2550.0,218.63333129882812,72.19999694824219,96.5,153.75999450683594,85.95001983642578,,113.0,112.67500305175781,314.0596923828125,397.234619140625,392.5,78.0999984741211,61.650001525878906,231.00999450683594,,552.9000244140625,752.75,480.5,324.3999938964844,,299.2403564453125,90.66336059570312,290.5846862792969,729.0499877929688,240.5625,283.75,740.25,1980.0,232.8000030517578,,101.61000061035156,249.3000030517578,256.70001220703125,280.50006103515625,130.21878051757812,,101.33333587646484,,,95.5,41.38271713256836,333.3999938964844,,280.625,14800.0,159.3000030517578,106.43663024902344,441.3214111328125,75.94999694824219,519.5,137.02000427246094,37.70302963256836,165.14999389648438,168.8000030517578,227.96665954589844,118.0,20.450000762939453,2559.949951171875,288.0,4699.0,170.9499969482422,355.125,,568.0074462890625,131.1999969482422,,423.70001220703125,,,,79.0,,,46.916664123535156,,,,,4099.7998046875,85.71428680419922,4851.0,,1424.050048828125,58.099998474121094,363.8999938964844,149.0,,,,,141.5,174.0500030517578,535.0
